INFO 2024-01-30 19:30:41,938 Watching for file changes with StatReloader
INFO 2024-01-31 13:40:17,083 "GET /student/list HTTP/1.1" 200 9155
INFO 2024-01-31 13:40:23,914 "GET /finance/list/ HTTP/1.1" 200 9553
INFO 2024-01-31 13:40:27,786 "GET /class/list/ HTTP/1.1" 200 11180
INFO 2024-01-31 13:40:30,980 "GET /subject/list/ HTTP/1.1" 200 10891
INFO 2024-01-31 13:40:34,978 "GET /session/list/ HTTP/1.1" 200 11493
INFO 2024-01-31 13:40:41,846 "GET /session/1/delete/ HTTP/1.1" 200 9198
INFO 2024-01-31 13:40:43,205 "POST /session/1/delete/ HTTP/1.1" 302 0
INFO 2024-01-31 13:40:43,305 "GET /session/list/ HTTP/1.1" 200 11333
INFO 2024-01-31 13:40:44,761 "GET /session/2/delete/ HTTP/1.1" 200 9198
INFO 2024-01-31 13:40:45,868 "POST /session/2/delete/ HTTP/1.1" 302 0
INFO 2024-01-31 13:40:45,924 "GET /session/list/ HTTP/1.1" 200 10990
INFO 2024-01-31 13:40:55,187 "GET /session/3/delete/ HTTP/1.1" 200 9198
INFO 2024-01-31 13:40:56,349 "POST /session/3/delete/ HTTP/1.1" 302 0
INFO 2024-01-31 13:40:56,450 "GET /session/list/ HTTP/1.1" 200 10967
INFO 2024-01-31 13:41:21,791 "GET /session/3/update/ HTTP/1.1" 200 9386
INFO 2024-01-31 13:41:25,624 "POST /session/3/update/ HTTP/1.1" 302 0
INFO 2024-01-31 13:41:25,668 "GET /session/list/ HTTP/1.1" 200 10951
INFO 2024-01-31 13:41:28,849 "GET /term/list/ HTTP/1.1" 200 11440
INFO 2024-01-31 13:41:37,013 "GET /term/1/update/ HTTP/1.1" 200 9366
INFO 2024-01-31 13:41:42,361 "POST /term/1/update/ HTTP/1.1" 302 0
INFO 2024-01-31 13:41:42,413 "GET /term/list/ HTTP/1.1" 200 11579
INFO 2024-01-31 13:41:44,160 "GET /term/2/update/ HTTP/1.1" 200 9357
INFO 2024-01-31 13:41:52,768 "POST /term/2/update/ HTTP/1.1" 302 0
INFO 2024-01-31 13:41:52,868 "GET /term/list/ HTTP/1.1" 200 11578
INFO 2024-01-31 13:41:54,856 "GET /term/3/update/ HTTP/1.1" 200 9357
INFO 2024-01-31 13:42:03,084 "POST /term/3/update/ HTTP/1.1" 302 0
INFO 2024-01-31 13:42:03,130 "GET /term/list/ HTTP/1.1" 200 11577
INFO 2024-01-31 13:42:17,466 "POST /term/create/ HTTP/1.1" 302 0
INFO 2024-01-31 13:42:17,510 "GET /term/list/ HTTP/1.1" 200 11913
INFO 2024-01-31 13:42:24,814 "POST /term/create/ HTTP/1.1" 302 0
INFO 2024-01-31 13:42:24,871 "GET /term/list/ HTTP/1.1" 200 12248
INFO 2024-01-31 13:42:33,453 "POST /term/create/ HTTP/1.1" 302 0
INFO 2024-01-31 13:42:33,563 "GET /term/list/ HTTP/1.1" 200 12575
INFO 2024-01-31 13:42:36,768 "GET /term/6/update/ HTTP/1.1" 200 9356
INFO 2024-01-31 13:42:41,028 "POST /term/6/update/ HTTP/1.1" 302 0
INFO 2024-01-31 13:42:41,079 "GET /term/list/ HTTP/1.1" 200 12582
INFO 2024-01-31 13:45:09,969 "GET /term/list/ HTTP/1.1" 200 12097
INFO 2024-01-31 13:45:17,449 "GET /student/list HTTP/1.1" 200 8810
INFO 2024-01-31 13:45:23,096 "GET /staff/list/ HTTP/1.1" 200 8551
INFO 2024-01-31 13:45:24,852 "GET /student/list HTTP/1.1" 200 8810
INFO 2024-01-31 13:45:41,033 "GET /site-config HTTP/1.1" 200 9729
WARNING 2024-01-31 13:45:51,040 Not Found: /admin/
WARNING 2024-01-31 13:45:51,041 "GET /admin/ HTTP/1.1" 404 6187
INFO 2024-01-31 13:46:08,440 "GET /site-config HTTP/1.1" 200 9729
INFO 2024-01-31 13:46:09,681 "GET /site-config HTTP/1.1" 200 9729
INFO 2024-01-31 13:46:28,788 "POST /site-config HTTP/1.1" 200 9738
INFO 2024-01-31 13:46:30,326 "GET /site-config HTTP/1.1" 200 9729
INFO 2024-01-31 13:48:04,547 "GET /site-config HTTP/1.1" 200 9735
INFO 2024-01-31 13:49:08,884 "GET /site-config HTTP/1.1" 200 9741
INFO 2024-01-31 13:49:29,378 "GET /site-config HTTP/1.1" 200 9744
INFO 2024-01-31 13:49:47,679 "GET /site-config HTTP/1.1" 200 9745
INFO 2024-01-31 13:49:55,806 "GET /site-config HTTP/1.1" 200 9741
INFO 2024-01-31 13:50:05,191 "GET /session/list/ HTTP/1.1" 200 10474
INFO 2024-01-31 13:50:06,505 "GET /term/list/ HTTP/1.1" 200 12109
INFO 2024-01-31 13:50:07,568 "GET /subject/list/ HTTP/1.1" 200 10558
INFO 2024-01-31 13:50:16,510 "GET /class/list/ HTTP/1.1" 200 10847
INFO 2024-01-31 13:50:33,088 "GET /class/list/ HTTP/1.1" 200 10583
INFO 2024-01-31 13:50:38,955 "GET /class/4/delete/ HTTP/1.1" 200 8591
INFO 2024-01-31 13:50:40,341 "POST /class/4/delete/ HTTP/1.1" 302 0
INFO 2024-01-31 13:50:40,392 "GET /class/list/ HTTP/1.1" 200 10481
INFO 2024-01-31 13:50:41,799 "GET /class/3/delete/ HTTP/1.1" 200 8601
INFO 2024-01-31 13:50:42,955 "POST /class/3/delete/ HTTP/1.1" 302 0
INFO 2024-01-31 13:50:43,003 "GET /class/list/ HTTP/1.1" 200 10203
INFO 2024-01-31 13:50:45,290 "GET /class/1/delete/ HTTP/1.1" 200 8593
INFO 2024-01-31 13:50:46,589 "POST /class/1/delete/ HTTP/1.1" 302 0
INFO 2024-01-31 13:50:46,695 "GET /class/list/ HTTP/1.1" 200 9920
INFO 2024-01-31 13:50:48,014 "GET /class/2/delete/ HTTP/1.1" 200 8593
INFO 2024-01-31 13:50:49,285 "POST /class/2/delete/ HTTP/1.1" 302 0
INFO 2024-01-31 13:50:49,321 "GET /class/list/ HTTP/1.1" 200 9641
INFO 2024-01-31 13:50:52,060 "GET /student/list HTTP/1.1" 200 8558
INFO 2024-01-31 13:50:57,573 "GET /student/upload/ HTTP/1.1" 200 8613
INFO 2024-01-31 13:51:01,060 "GET /student/create/ HTTP/1.1" 200 12152
INFO 2024-01-31 13:51:11,186 "GET /staff/list/ HTTP/1.1" 200 8299
INFO 2024-01-31 13:51:13,011 "GET /staff/create/ HTTP/1.1" 200 11212
INFO 2024-01-31 13:51:19,652 "GET /finance/list/ HTTP/1.1" 200 8537
INFO 2024-01-31 13:51:22,886 "GET /finance/create/ HTTP/1.1" 200 12223
INFO 2024-01-31 13:51:53,111 "GET /finance/create/ HTTP/1.1" 302 0
INFO 2024-01-31 13:51:53,225 "GET /accounts/login/?next=/finance/create/ HTTP/1.1" 200 4004
INFO 2024-01-31 13:51:53,292 "GET /static/dist/css/adminlte.min.css.map HTTP/1.1" 304 0
INFO 2024-01-31 13:53:58,014 "GET /finance/create/ HTTP/1.1" 200 12223
INFO 2024-01-31 13:54:01,634 "GET /static/dist/css/adminlte.min.css.map HTTP/1.1" 200 2149167
INFO 2024-01-31 13:54:02,054 "GET /finance/create/ HTTP/1.1" 200 12223
INFO 2024-01-31 13:54:04,587 "GET /static/dist/css/adminlte.min.css.map HTTP/1.1" 304 0
INFO 2024-01-31 13:54:09,151 "GET /finance/create/ HTTP/1.1" 200 12223
INFO 2024-01-31 13:54:09,365 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58582
INFO 2024-01-31 13:54:09,372 "GET /static/plugins/toastr/toastr.min.css HTTP/1.1" 200 6454
INFO 2024-01-31 13:54:09,385 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 686718
INFO 2024-01-31 13:54:09,387 "GET /static/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19736
INFO 2024-01-31 13:54:09,388 "GET /static/plugins/Datatables/datatables.min.css HTTP/1.1" 200 25807
INFO 2024-01-31 13:54:09,393 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88147
INFO 2024-01-31 13:54:09,403 "GET /static/dist/js/jquery.formset.js HTTP/1.1" 200 13881
INFO 2024-01-31 13:54:09,681 "GET /finance/create/ HTTP/1.1" 200 12223
INFO 2024-01-31 13:54:10,090 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58582
INFO 2024-01-31 13:54:10,098 "GET /static/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19736
INFO 2024-01-31 13:54:10,100 "GET /static/plugins/toastr/toastr.min.css HTTP/1.1" 200 6454
INFO 2024-01-31 13:54:10,101 "GET /static/plugins/Datatables/datatables.min.css HTTP/1.1" 200 25807
INFO 2024-01-31 13:54:10,109 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 686718
INFO 2024-01-31 13:54:10,121 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88147
INFO 2024-01-31 13:54:10,128 "GET /static/dist/js/jquery.formset.js HTTP/1.1" 200 13881
INFO 2024-01-31 13:54:10,129 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80704
INFO 2024-01-31 13:54:10,133 "GET /static/plugins/overlayScrollbars/js/jquery.overlayScrollbars.min.js HTTP/1.1" 200 42395
INFO 2024-01-31 13:54:10,137 "GET /static/dist/js/demo.js HTTP/1.1" 200 13042
INFO 2024-01-31 13:54:10,140 "GET /static/plugins/toastr/toastr.min.js HTTP/1.1" 200 5253
INFO 2024-01-31 13:54:10,141 "GET /static/dist/js/adminlte.js HTTP/1.1" 200 59416
INFO 2024-01-31 13:54:10,150 "GET /static/plugins/Datatables/datatables.min.js HTTP/1.1" 200 2042927
INFO 2024-01-31 13:54:10,785 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
INFO 2024-01-31 13:54:10,789 "GET /static/plugins/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13584
WARNING 2024-01-31 13:54:11,477 Not Found: /favicon.ico
WARNING 2024-01-31 13:54:11,478 "GET /favicon.ico HTTP/1.1" 404 6202
INFO 2024-01-31 13:54:12,734 "GET /static/dist/css/adminlte.min.css.map HTTP/1.1" 304 0
INFO 2024-01-31 13:55:47,111 "GET /finance/create/ HTTP/1.1" 200 12223
INFO 2024-01-31 13:55:47,401 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58582
INFO 2024-01-31 13:55:47,409 "GET /static/plugins/toastr/toastr.min.css HTTP/1.1" 200 6454
INFO 2024-01-31 13:55:47,414 "GET /static/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19736
INFO 2024-01-31 13:55:47,416 "GET /static/plugins/Datatables/datatables.min.css HTTP/1.1" 200 25807
INFO 2024-01-31 13:55:47,424 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 686718
INFO 2024-01-31 13:55:47,436 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88147
INFO 2024-01-31 13:55:47,441 "GET /static/dist/js/jquery.formset.js HTTP/1.1" 200 13881
INFO 2024-01-31 13:55:47,448 "GET /static/plugins/overlayScrollbars/js/jquery.overlayScrollbars.min.js HTTP/1.1" 200 42395
INFO 2024-01-31 13:55:47,450 "GET /static/plugins/toastr/toastr.min.js HTTP/1.1" 200 5253
INFO 2024-01-31 13:55:47,456 "GET /static/dist/js/adminlte.js HTTP/1.1" 200 59416
INFO 2024-01-31 13:55:47,458 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80704
INFO 2024-01-31 13:55:47,462 "GET /static/dist/js/demo.js HTTP/1.1" 200 13042
INFO 2024-01-31 13:55:47,473 "GET /static/plugins/Datatables/datatables.min.js HTTP/1.1" 200 2042927
INFO 2024-01-31 13:55:47,731 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
INFO 2024-01-31 13:55:47,734 "GET /static/plugins/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13584
WARNING 2024-01-31 13:55:48,491 Not Found: /favicon.ico
WARNING 2024-01-31 13:55:48,492 "GET /favicon.ico HTTP/1.1" 404 6202
INFO 2024-01-31 13:55:50,554 "GET /static/dist/css/adminlte.min.css.map HTTP/1.1" 304 0
INFO 2024-01-31 13:56:10,676 "GET /finance/create/ HTTP/1.1" 200 12223
INFO 2024-01-31 13:56:11,152 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 304 0
INFO 2024-01-31 13:56:13,914 "GET /finance/create/ HTTP/1.1" 200 12223
INFO 2024-01-31 13:56:13,991 "GET /static/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19736
INFO 2024-01-31 13:56:14,022 "GET /static/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19736
INFO 2024-01-31 13:56:14,037 "GET /static/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19736
INFO 2024-01-31 13:56:14,289 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58582
INFO 2024-01-31 13:56:14,298 "GET /static/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19736
INFO 2024-01-31 13:56:14,303 "GET /static/plugins/toastr/toastr.min.css HTTP/1.1" 200 6454
INFO 2024-01-31 13:56:14,306 "GET /static/plugins/Datatables/datatables.min.css HTTP/1.1" 200 25807
INFO 2024-01-31 13:56:14,307 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 686718
INFO 2024-01-31 13:56:14,309 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88147
INFO 2024-01-31 13:56:14,316 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80704
INFO 2024-01-31 13:56:14,317 "GET /static/dist/js/jquery.formset.js HTTP/1.1" 200 13881
INFO 2024-01-31 13:56:14,321 "GET /static/plugins/toastr/toastr.min.js HTTP/1.1" 200 5253
INFO 2024-01-31 13:56:14,324 "GET /static/plugins/overlayScrollbars/js/jquery.overlayScrollbars.min.js HTTP/1.1" 200 42395
INFO 2024-01-31 13:56:14,327 "GET /static/dist/js/adminlte.js HTTP/1.1" 200 59416
INFO 2024-01-31 13:56:14,332 "GET /static/dist/js/demo.js HTTP/1.1" 200 13042
INFO 2024-01-31 13:56:14,347 "GET /static/plugins/Datatables/datatables.min.js HTTP/1.1" 200 2042927
INFO 2024-01-31 13:56:14,659 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
INFO 2024-01-31 13:56:14,666 "GET /static/plugins/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13584
WARNING 2024-01-31 13:56:15,324 Not Found: /favicon.ico
